title,image 1,image 2,msrp,price,saving,description heading,Description paragraph 1,Description Summit 3000 Features point 1,Description Summit 3000 Features point 2,Description Summit 3000 Features point 3,Description Summit 3000 Features point 4,Description Summit 3000 Features point 5,Description Summit 3000 Features point 6,Description Summit 3000 Features point 7,Description Summit 3000 Features point 8,Description Summit 3000 Features point 9,Description Summit 3000 Features point 10,Description Summit 3000 Features point 11,Description 120 Plus Digital Indicator Features point 1,Description 120 Plus Digital Indicator Features point 2,Description 120 Plus Digital Indicator Features point 3,Description 120 Plus Digital Indicator Features point 4,Description 120 Plus Digital Indicator Features point 5,Description 120 Plus Digital Indicator Features point 6,Description 120 Plus Digital Indicator Features point 7,Description 120 Plus Digital Indicator Features point 8,Description 120 Plus Digital Indicator Features point 9,Description 120 Plus Digital Indicator Features point 10,Description 120 Plus Digital Indicator Features point 11,Description 120 Plus Digital Indicator Features point 12,Description 120 Plus Digital Indicator Features point 13,Description document link 1,Description document link 2,Description document link 3,Description document link 4,Description document link 5,warranty information,Specification Capacity,Specification Readability,Specification Base Construction,Specification Weighing Platform Dimensions,Specification Indicator,Specification Power,Specification System Linearity,Specification Keypad,Specification Serial Communications,Specification Display Type,Specification Cable Length,Specification NTEP,Specification NTEP CC Base,Specification NTEP CC Indicator,Specification Class,Specification End Load Capacity,Specification Part Number,Specification Manufacturer,URL,calibration optional 1,calibration optional 2,calibration optional 3,Description Features point 1,Description Features point 2,Description Features point 3,Description Features point 4,Description Features point 5,Description Features point 6,Description Features point 7,Description Features point 8,Description Features point 9,Description Applications  point 1,Description Applications  point 2,Description Applications  point 3,Specification NTEP Readability,Specification Weighing Pan Size,Specification Weighing Units,Specification Construction,Specification Calibration,Specification Repeatability,Specification Non-Linearity,Specification Span Drift,Specification Operating Temp,Specification Communication,Specification Display Update,Specification Max Count Display,Specification Min. unit weight,Specification No. of samples for sample count,Specification Overall Dimensions,Specification Weight of scale,Specification Battery Operation,Specification Brand,Specification Model,Specification Pan Size,image 3,Description Features point 10,Description Features point 11,Description Features point 12,Description Features point 13,Description Features point 14,Description Features point 15,Description Features point 16,Description Features point 17,Specification NTEP  CC,Specification Linearity,Specification Maximum Displayed Resolution,Specification Maximum Approved Resolution,Specification Display,Specification Keypad Controls,Specification Digital Inputs/Outputs,Specification Load Cell Excitation,Specification Load Cell Drive,Specification Scale Channels,Specification Analog Load Cell Input Range,Specification Analog Load Cell Signal Sensitivity,Specification Serial Communication,Specification RS-232 baud rates,Specification Ethernet,Specification Print Format,Specification Operating Temperature Range,Specification Weighing Pan Dimensions,Description Features point 18,Description Applications point 1,Description Applications point 2,Description Applications point 3,Description Applications point 4,Description Applications point 5,Product video 1,Specification Certified Readability (e),Specification Indicator NTEP CC,Specification Base NTEP CC,Specification Displayed Resolution,Specification Max Counting Resolution,Specification Overload Capacity,Specification Keyboard,Specification Stabilization Time,Specification Key Zeroing Range,Specification Interface,Specification Other power options (not included),Specification Operating Temperature,Specification Weight,Specification Approvals,Description paragraph 2,Description  Features point 1,Description  Features point 2,Description  Features point 3,Description  Features point 4,Description  Features point 5,Description  Features point 6,Description  Features point 7,Description  Features point 8,Description  Features point 9,Description  Features point 10,Description  Features point 11,Description  Features point 12,Description  Features point 13,Specification Non-NTEP Readability,Specification Measurement Canada,Specification Internal Resolution,Specification Interface Protocols,Specification Scale size,Specification Feet,Specification Operating Humidity,Specification Overload,Specification Dimensions (L x W x H),image 4,image 5,Specification NTEP CC,Specification Measurement Canada Approved,Specification IP Rating,Specification Maximum Counts,Description  Features point 14,Description paragraph 3,Specification Certified Readability,Specification Certifications,image 6,image 7,image 8,image 9,image 10,Specification CC #,Specification Zero Range,Specification Auto-zero Tracking,Specification Safe Overload Capacity,Specification NTEP Class,Specification Postal Readability,Description DeckHand Features point 1,Description DeckHand Features point 2,Description DeckHand Features point 3,Description DeckHand Features point 4,Description DeckHand Features point 5,Description DeckHand Features point 6,Description DeckHand Features point 7,Description DeckHand Features point 8,Description DeckHand Features point 9,Description DeckHand Features point 10,Description DeckHand Features point 11,Description DeckHand Features point 12,Description 482 Plus Legend Features point 1,Description 482 Plus Legend Features point 2,Description 482 Plus Legend Features point 3,Description 482 Plus Legend Features point 4,Description 482 Plus Legend Features point 5,Description 482 Plus Legend Features point 6,Description 482 Plus Legend Features point 7,Description 482 Plus Legend Features point 8,Description 482 Plus Legend Features point 9,Description 482 Plus Legend Features point 10,Description 482 Plus Legend Features point 11,Description 482 Plus Legend Features point 12,Description 482 Plus Legend Features point 13,Description 482 Plus Legend Features point 14,Description 482 Plus Legend Features point 15,Description 482 Plus Legend Features point 16,Description 482 Plus Legend Features point 17,Description 482 Plus Legend Features point 18,Specification Certified Capacity,Specification Platform NTEP,Specification Indicator NTEP,Specification Load Cells,Specification Platform Construction,Specification Indicator Construction,Specification Indicator IP Rating,Specification Keys on Display,Specification Output,Specification Platform Dimensions,Specification Column Height,Specification Indicator Dimensions,Specification Platform Weight,Specification Indicator Weight,Specification Platform Model,Specification Indicator Model,Specification System Part Number,Description 120 Digital Indicator Features point 1,Description 120 Digital Indicator Features point 2,Description 120 Digital Indicator Features point 3,Description 120 Digital Indicator Features point 4,Description 120 Digital Indicator Features point 5,Description 120 Digital Indicator Features point 6,Description 120 Digital Indicator Features point 7,Description 120 Digital Indicator Features point 8,Description 120 Digital Indicator Features point 9,Description 120 Digital Indicator Features point 10,Description 120 Digital Indicator Features point 11,Specification Measurement Canada Approval
"Rice Lake Summit 3000 Factory Calibrated With 120 Plus Indicator Floor Scale, 4' x 4', 5000 lb x 1 lb, 106913, NTEP",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/9223/36375/rice-lake-weighing-systems-rice-lake-summit-3000-factory-calibrated-with-120-plus-indicator-floor-scale-4-x-4-5000-lb-x-1-lb-106913-ntep__97029.1655245974.jpg?c=2,https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/9223/37920/rice-lake-weighing-systems-rice-lake-summit-3000-factory-calibrated-with-120-plus-indicator-floor-scale-4-x-4-5000-lb-x-1-lb-106913-ntep__16373.1655248410.jpg?c=2,"$2,615.00","$2,484.00",$131.00,"Rice Lake Summit 3000 Factory Calibrated With 120 Plus Indicator Floor Scale, 4' x 4', 5000 lb x 1 lb, 106913, NTEP","The Rice Lake Summit 3000 Floor Scale is a high quality economical solution for floor scale applications. The durable low profile design features non-slip diamond treadplating for added safety. This floor scale series also features a top access junction box, four adjustable load cell feet, and a 1/2-20UNF threaded eyebolt hole for transporting the scale. This system consists of the the Summit 3000 paired with the 120 Plus series indicator and factory calibrated before shipping. The scale is ready for general use immediately upon delivery. The Summit 3000 is NTEP Class III approved for use in legal for trade applications. ",4' x 4' platform,5000 lb by 1 lb,"NTEP CC: 92-001A9, Class III 5000 d",Heavy-duty industrial design,Top access junction box,Signal trim summing board in sealed ABS enclosure,Four NTEP certified alloy steel shear beam load cells,"Four adjustable rigid polyurethane rubber feet with 3"" pads",Rugged diamond safety treadplate steel deck,1/2-20UNF threaded eyebolt hole located in the center of the deck for lifting,20 ft of EL147 load cell cable for connecting to an indicator,NTEP CC 03-059,Heavy gauge ABS enclosure,Ten stored tare values,Internal rechargeable lithium battery and wall adapter,"Fully numeric keypad, zero, tare, preset tare, hold, gross/net, units, clear, enter/print",Supports up to (4) 350 ohm load cells or (8) 700 ohm load cells,Full duplex RS232 and simplex 20mA serial communication ports,"LED display, 0.8 in (20.3 mm) six-digit, seven-segment",Programmable printer ticket formats,Full front-panel digital calibration,Three-stage digital filtering,Consecutive transaction numbering,Time and Date,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Floor%20Scales/Summit/2020-summit-3000.pdf,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Floor%20Scales/Summit/m_us_76012_summit_3000_revb.pdf,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Floor%20Scales/Summit/2020-summit-3000-access-ramps-pit-frames.pdf,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Indicators/Rice%20Lake%20120%20Manual.pdf,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Indicators/Rice%20Lake%20120%20Datasheet.pdf,"Summit 3000 weldment and load cells two years, all other components one year",5000 lb,1 lb,Painted Mild Steel,"4' x 4' x 3.625""",120 Plus Digital Indicator,115  VAC Adapter,Within 0.01% of full scale,5 membrane tactile keys,"RS-232, 20mA Serial","LED display, 0.8 in (20.3 mm) six-digit, seven-segment",20 ft,Yes,92-001A9,03-059,III,100% full scale,106913,Rice Lake,https://www.scalesplus.com/rice-lake-summit-3000-factory-calibrated-with-120-plus-indicator-floor-scale-4-x-4-5000-lb-x-1-lb-106913-ntep/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A&D Weighing FG-60KALN Bench Scale, 150 lb x 0.05 lb, NTEP",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/632/49189/aandd-weighing-fg-60kaln-bench-scale-150-lb-x-0.05-lb-ntep-class-iii__31766.1721665238.jpg?c=2,,$840.00,$601.02,$238.98,,"A&D Weighing FG-K Series scales are high quality well built bench scales suitable for many industrial weighing applications. A&D Weighing FG-K bench scales are user friendly and very versatile. They can be used for general weighing, parts counting, and check-weighing. The 5 button keypad allows for simple operation and the battery power option allows for portability. The auto-power off function saves battery life by automatically switching the scale off when it displays zero for approximately five minutes. The FG-60KAMN scale also features NTEP approval, a one second response time, a 15.4 x 20.9 in. large size stainless steel pan, and a column mount indicator. Upgrade options include a RS-232C port or a RS-232C port with a comparator relay output.",,,,,,,,,,,,,,,,,,,,,,,,,https://www.scalesplus.com/content/A%26D/Counting%20Scales/FG-K%20Lit.pdf,https://www.scalesplus.com/content/A%26D/Counting%20Scales/FG-K_IM.pdf,,,,2 year manufacturer's warranty,150 lb,0.05 lb,,,,"AC adapter included, or 4 C batteries",,,,7 segment LCD,,Yes,,,III,,,,https://www.scalesplus.com/a-d-weighing-fg-60kaln-bench-scale-ntep/,None,"NIST Traceable Calibration, $129.00","ISO 17025:2017 Accredited Calibration, $199.00",Stainless steel weighing pan,Column mounted display,"Comparator Function (Hi, Ok, Low indicators)","Annunciators for Stable, Net, Zero, Units, and comparator indications",Adjustable leveling feet,Integrated level bubble ensures proper setup ,AC or 4 C cell battery operation,Low power alert,Auto-off function,Parts Counting,Weighing,Check-weighing,0.05 lb/0.02 kg/1 oz,15.4 x 20.9 in / 390 x 530 mm,"lb, kg, oz","Plastic indicator housing, steel base, stainless steel pan","External, with user-selectable calibration weight",0.01 kg,+/- 0.02 kg,0.002% / °C (5°C 35°C) typ.,"-10°C to 40°C / 14°F to 104°F, 85%RH or lower (No condensation)",optional RS232C,Approx. 10 times per second,"96,000 pcs",0.625 g,"5, 10, 20, 50, 100 pcs",300 (w)x 624 (d) x 781 (h) mm,36.2 lb,Approx. 150 hrs,A&D Weighing,FG-60KALN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A&D Weighing FG-30KBMN Bench Scale, 60 lb x 0.02 lb, NTEP",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/628/49068/aandd-weighing-fg-30kbmn-bench-scale-60-lb-x-0.02-lb-ntep-class-iii__69452.1721669654.jpg?c=2,,$710.00,$508.01,$201.99,,"A&D Weighing FG-K Series scales are high quality well built bench scales suitable for many industrial weighing applications. A&D Weighing FG-K bench scales are user friendly and very versatile. They can be used for general weighing, parts counting, and check-weighing. The 5 button keypad allows for simple operation and the battery power option allows for portability. The auto-power off function saves battery life by automatically switching the scale off when it displays zero for approximately five minutes.  The FG-30KBMN scale also features NTEP approval, a one second response time and a 11.8 x 15 in. medium size stainless steel pan. Upgrade options include a RS-232C port or a RS-232C port with a comparator relay output.",,,,,,,,,,,,,,,,,,,,,,,,,https://www.scalesplus.com/content/A%26D/Counting%20Scales/FG-K%20Lit.pdf,https://www.scalesplus.com/content/A%26D/Counting%20Scales/FG-K_IM.pdf,,,,2 year manufacturer's warranty,60 lb,0.02 lb,,,,"AC adapter included, or 4 C batteries",,,,7 segment LCD,,Yes,,,III,,,,https://www.scalesplus.com/a-d-weighing-fg-30kbmn-bench-scale-ntep/,None,"NIST Traceable Calibration, $129.00","ISO 17025:2017 Accredited Calibration, $199.00",Stainless steel weighing pan,"Comparator Function (Hi, Ok, Low indicators)","Annunciators for Stable, Net, Zero, Units, and comparator indications",Adjustable leveling feet,Integrated level bubble ensures proper setup,AC or 4 C cell battery operation,Low power alert,Auto-off function,,Parts Counting,Weighing,Check-weighing,0.02 lb/0.01 kg/0.5 oz,,"lb, kg, oz","Plastic indicator housing, steel base, stainless steel pan","External, with user-selectable calibration weight",0.005 kg,+/- 0.01 kg,0.002% / °C (5°C 35°C) typ.,"-10°C to 40°C / 14°F to 104°F, 85%RH or lower (No condensation)",optional RS232C,Approx. 10 times per second,"120,000 pcs",0.25 g,"5, 10, 20, 50, 100 pcs",300 (w)x 624 (d) x 781 (h) mm,21.4 lb,Approx. 150 hrs,A&D Weighing,FG-30KBMN,11.8 x 15 in / 300 x 380 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rice Lake CP-50BM Counterpart Counting Scale, Dual Channel A/D, BenchMark Base, 50 lb x 0.01 lb, NTEP, Class III",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/401/48227/rice-lake-weighing-systems-rice-lake-cp-50bm-counterpart-counting-scale-dual-channel-ad-benchmark-base-50-lb-x-0.01-lb-ntep-class-iii__30012.1668475332.jpg?c=2,https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/401/47572/rice-lake-weighing-systems-rice-lake-cp-50bm-counterpart-counting-scale-dual-channel-ad-benchmark-base-50-lb-x-0.01-lb-ntep-class-iii__16773.1668474326.jpg?c=2,"$1,525.00","$1,448.75",$76.25,"Rice Lake CP-50BM Counterpart Counting Scale, Dual Channel A/D, BenchMark Base, 50 lb x 0.01 lb, NTEP","More than a weight indicator and more than a counting scale, Counterpart from Rice Lake stands alone as a configurable counting indicator, able to convert almost any scale base into an intelligent piece-counting device—for parts of every shape and size. Unlike traditional counting scales, Counterpart uses Rice Lake’s simple configuration method to adjust to the parameters and resolution of any attached scale base, whether a floor scale, bench scale, or laboratory balance. Counterpart also connects with most bar code scanners, label printers, and inventory management software, making it quite possibly the most versatile piece of equipment in any inventory setting.",,,,,,,,,,,,,,,,,,,,,,,,,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Counterpart/2019-counterpart%20%282%29.pdf,https://www.scalesplus.com/content/Rice%20Lake%20Manuals/Counterpart/m_us_118677_counterpart_reve%20%281%29.pdf,,,,2 year manufacturer's limited warranty,50 lb,0.01 lb,,,,"AC adapter with US plug, battery power is optional",,,,,,Yes,,,Class III,,,,https://www.scalesplus.com/rice-lake-cp-50bm-counterpart-counting-scale-dual-channel-a-d-benchmark-base-50-lb-x-0-01-lb-ntep-class-iii/,None,"NIST Traceable Calibration, $129.00","ISO 17025:2017 Accredited Calibration, $199.00",Designed for simplicity of use,NTEP and Measurement Canada (counting function not Legal for Trade),Class III,CE and UL Listed,"Up to 100,000 displayed resolution","Counting resolution 1/1,000,000","12"" x 18"" weighing pan",4 Digital I/O,Setpoint output,,,,,,"kg, lb, oz, g",,,,,,,,,,,,,,,Rice Lake,Counterpart,,https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/401/49303/rice-lake-weighing-systems-rice-lake-cp-50bm-counterpart-counting-scale-dual-channel-ad-benchmark-base-50-lb-x-0.01-lb-ntep-class-iii__71458.1668477034.jpg?c=2,20 mA serial communication port,2 RS-232 ports,1 Ethernet TCP/IP port,150 item memory,"24 button, full alpha numeric keypad","240 x 64 pixel, transmissive, LCD display with adjustable contrast","Display units in lb, kg, oz, and grams","Zero, gross, net, pcs, motion, instuff, recomp, scale number, and low battery annunciators",12-110,±0.017 full scale,"1:100,000","1:5,000","240 x 64 pixel VGA LCD, transmissive",24 button alpha numeric,4,5 VDC,Up to 8 x 350 ohm load cells per scale or up to 16 700 ohm load cells per scale,2,0 to 4.5 mV/V,"0.3 ƒÃ…½¼V/graduation minimum, 1.5 ƒÃ…½¼V/grad recommended",2 - Full duplex RS-232; 1 - 20ma,"up to 115,200 bps",1 - Ethernet TCP/IP port,Standard EPL label format; format can be customized to work with virtually any printer,10°F to 104°F / 0°C to 40°C,"12"" x 18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"OHAUS Defender 5000 D52XW125RQV5 Bench Scale, 250 lb x 0.01 lb, 24"" x 24"", NTEP",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/8926/35214/ohaus-d52xw125rqv5-defender-5000-low-profile-bench-scale-250-lb-x-0.01-lb-24-x-24-ntep__83676.1723659477.jpg?c=2,https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/8926/34983/ohaus-d52xw125rqv5-defender-5000-low-profile-bench-scale-250-lb-x-0.01-lb-24-x-24-ntep__92493.1723659479.jpg?c=2,"$2,620.00","$2,358.00",$262.00,,"OHAUS Defender D52 bench scales represent the new standard in industrial weighing. A simplified user interface with on-screen prompts and a large bright dot matrix display provides a friendly operator experience with little training required. Durable construction including stainless steel platform, powder-coated frame and aluminum load cell allow for use in the most demanding industrial environments. D52 includes common industrial weighing modes and supports a 50,000 item library and 1,000 user profiles which can be downloaded and uploaded for easy set-up with the included Micro SD Card. Defender 5000 is GLP/GMP compliant with time and date for result traceability. Additional connectivity options include a second RS232, RS485 or USB device; Ethernet; and WiFi/ Bluetooth interfaces. Using the Analog Option (either 4-20mA or 0-10V) or the two In/four Out Discrete I/O, the new Defender 5000 indicator can also be used for systems including PLCs. D52 bench scales are NTEP and Measurement Canada certified for legal-for-trade applications.",,,,,,,,,,,,,,,,,,,,,,,,,https://www.scalesplus.com/content/Ohaus%20Manuals/Defender%205000/Defender_5000_DS_US_Front_Mount.pdf,https://www.scalesplus.com/content/NTEP%20Certs/18-065.pdf,https://www.scalesplus.com/content/NTEP%20Certs/18-077.pdf,,,1 year manufacturer's warranty,250 lb,0.01 lb,,,,Power 100-240 VAC / 50/60 Hz Universal Power Supply,,,,,,Yes,,,III,,,,https://www.scalesplus.com/ohaus-defender-5000-d52xw125rqv5-bench-scale-ntep/,None,"NIST Traceable Calibration, $129.00","ISO 17025:2017 Accredited Calibration, $199.00",Large bright white LED dot matrix display features on-screen prompts for simplified use,"6 function, 5 quick, 12 alpha numeric membrane keypad","Stainless steel platform, powder-coated frame and aluminum load cell",Durably constructed to perform in demanding environments,"Standard RS232 port with options including second RS232, RS485 or USB device, Ethernet, WiFi, Bluetooth","50,000 item library and 1,000 user profiles with included Micro SD card",Optional analog option or Two In/Four Out Discrete I/O,PLC connection capability,Quick setup out-of-the-box with quick-connect display to base,,,,,,"lb, oz, lb:oz, kg, g, metric tonnes, short ton, custom unit",,,,,,,,,,,,,,,OHAUS,D52XW125RQV5,"24 x 24""""",,Minimal training required with intuitive and prompt driven navigation,150% safe overload protection,On-display stability indicator,User selectable environment and auto-print settings,Multi-language selection,Overload and underload indicators,On-screen checkweighing symbols and programmable audible signals,Auto-tare and auto-off functions,,,,,Dot matrix LCD with white LED backlight,,,,,,,,,,,,,,NTEP and Canada Measurement approved for legal-for-trade applications,Weighing,Percent weighing,Parts counting,Dynamic weighing and display hold,Checkweighing,www.youtube.com/embed/4WLTmD9PdRA,0.05 lb,18-065,18-077,"1:25,000","1:500,000",150% of rated capacity,"6 function, 5 quick, 12 alpha numeric membrane switches",< 1 seconds,2% or 100% of capacity,Bi-direction RS232C and external input,Rechargeable NiMH battery,14°F to 104°F / -10°C to 40°C,77.2 lbs,"NTEP certified, Measurement Canada approved, CE, CSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rice Lake BenchPro Shipping & Postal Digital Scale BP 1214-75S, Stainless Steel Weight Platter, 150 lb x 0.05 lb, NTEP, Class III",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/394/49553/rice-lake-weighing-systems-rice-lake-benchpro-shipping-and-postal-digital-scale-bp-1214-75s-stainless-steel-weight-platter-150-lb-x-0.05-lb-ntep-class-iii__74384.1674841756.jpg?c=2,https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/394/47892/rice-lake-weighing-systems-rice-lake-benchpro-shipping-and-postal-digital-scale-bp-1214-75s-stainless-steel-weight-platter-150-lb-x-0.05-lb-ntep-class-iii__99746.1674841756.jpg?c=2,$625.00,$593.75,$31.25,"Rice Lake BenchPro Shipping and Postal Digital Scale BP 1214-75S, Stainless Steel Weight Platter, 150 lb x 0.05 lb","The BenchPro Series of digital bench scales is ideal for general purpose weighing applications and as a shipping/postal scale.  The BenchPro offers multiple benefits, including the ability to tare containers, zero and change units of measure.  A scratch-resistant, tempered glass 4 button keypad provides durability against drops as well as repels water, dust and oil.  These digital scales operate can operate on AC, USB HID Interface or four AA batteries, offering the convenience of portability and 50 plus hours of continuous use.  The BenchPro Series has a standard size of 12 x 14 inches and capacities from 15 pounds to 150 pounds. The display comes standard front mounted. Optional column mount and secondary remote displays are available.  Because of all these features, the BenchPro may be used for a wide range of applications including retail, point of sale, manufacturing, food service and more in addition to shipping and postal settings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 year manufacturer's limited warranty,150 lb / 75 kg,,,,,"AC power adapter (included), USB HID,  or 4 AA batteries (not included)",,"4 button panel with Units, Tare, On/Off, Function (F1), Tempered glass, scratch and drop resistant",,,,Yes,,,III,,,,https://www.scalesplus.com/rice-lake-benchpro-stainless-steel-platter-150-lb-ntep-class-III/,,,,,,,,,,,,,,,,0.05 lb / 0.02 kg,,"lb,  kg","Stainless Steel Platter, Die - cast aluminum base,  ABS Display housing with tempered glass keypad",External calibration,,,,,"RS-232, USB HID",,,,,,,50 plus hrs continuous use with backlight on,Rice Lake,BP1214-75S,"12"" x 14""",https://cdn11.bigcommerce.com/s-errhy7umuu/images/stencil/1280x1280/products/394/47720/rice-lake-weighing-systems-rice-lake-benchpro-shipping-and-postal-digital-scale-bp-1214-75s-stainless-steel-weight-platter-150-lb-x-0.05-lb-ntep-class-iii__19640.1674841756.jpg?c=2,,,,,,,,,,,,,6 digit backlight LCD,,,,,,,,,,,,,,,,,,,,www.youtube.com/embed/iEyBtZgeVJ8,,,,,,,,"1500 ms, maximum mean average",,,,14° to 104° F / -10° to 40° C,11.4 lbs,"UL, CE, EN CUL", ,"Six digit 1"" LCD backlight display",4 button tempered glass keypad panel,Multiple Interface Protocols,RS-232 serial port,USB HID interface ,Optional 4 AA battery power,Battery saving feature,Gross/Net Display,Automatic Zero Tracking,Initial Zero Setting Mechanism,AC power supply included,NTEP and Measurement Canada,NTEP Class III CC 17-002A1,"""x 10"" displayed weight setting",Yes,"500,000","NCI, ECR, 8213, SMA, 3835, EH, USB HID","14"" x 14.5"" x 2.7""",Adjustable with lock nut,15 to 85% (Non Condensing),150% overload capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
